0.029522,0.035297,0.027769,0.20771,0.24546,0.20974,0.99738,0.054665,-0.047368,5.9538e-05,-0.23702,0.22497,-2.3784e-20
0.031652,0.037812,0.02992,0.21823,0.25757,0.2205,0.99726,0.055831,-0.048479,6.5071e-05,-0.23076,0.22085,-2.2909e-20
0.033888,0.04045,0.032179,0.229,0.26997,0.23146,0.99714,0.056965,-0.049569,7.0969e-05,-0.22407,0.21634,-2.9103e-20
0.036233,0.043212,0.03455,0.24004,0.28264,0.24259,0.99703,0.058065,-0.050636,7.7243e-05,-0.21708,0.21159,-3.047e-20
0.038689,0.046103,0.037032,0.25133,0.29557,0.2539,0.99691,0.059129,-0.051678,8.3907e-05,-0.2098,0.20658,-3.5573e-20
0.04126,0.049125,0.039628,0.26287,0.30875,0.26536,0.9968,0.060155,-0.052695,9.097e-05,-0.20221,0.20131,-4.5037e-20
0.043948,0.052279,0.04234,0.27465,0.32218,0.27698,0.99668,0.061143,-0.053684,9.8445e-05,-0.19433,0.19577,-4.8281e-20
0.046754,0.055569,0.045168,0.28667,0.33585,0.28873,0.99657,0.062091,-0.054645,0.00010634,-0.18609,0.18991,-5.0428e-20
0.049682,0.058997,0.048115,0.29891,0.34973,0.3006,0.99647,0.062997,-0.055577,0.00011468,-0.17763,0.18386,-4.8278e-20
0.052733,0.062564,0.05118,0.31138,0.36384,0.31259,0.99636,0.06386,-0.056477,0.00012345,-0.16894,0.1776,-4.8135e-20
0.05591,0.066274,0.054367,0.32405,0.37815,0.32469,0.99626,0.06468,-0.057346,0.00013268,-0.16001,0.17113,-4.9721e-20
0.059215,0.070128,0.057675,0.33693,0.39265,0.33689,0.99616,0.065454,-0.058182,0.00014237,-0.15084,0.16443,-4.9873e-20
0.062649,0.074128,0.061105,0.35001,0.40733,0.34917,0.99606,0.066181,-0.058983,0.00015254,-0.14141,0.15748,-5.282e-20
0.066216,0.078275,0.064658,0.36327,0.42219,0.36153,0.99597,0.066862,-0.05975,0.00016319,-0.13183,0.1504,-5.1706e-20
0.069915,0.082572,0.068336,0.37672,0.4372,0.37396,0.99588,0.067494,-0.060481,0.00017434,-0.12208,0.14316,-5.1307e-20
0.073751,0.08702,0.072138,0.39033,0.45236,0.38646,0.9958,0.068077,-0.061176,0.00018598,-0.11214,0.13575,-5.4825e-20
0.077723,0.09162,0.076065,0.40411,0.46766,0.39901,0.99573,0.06861,-0.061833,0.00019814,-0.10205,0.12817,-5.6435e-20
0.081833,0.096373,0.080118,0.41803,0.48307,0.41161,0.99565,0.069092,-0.062452,0.00021082,-0.091773,0.1204,-5.6424e-20
0.086084,0.10128,0.084297,0.4321,0.4986,0.42425,0.99559,0.069523,-0.063032,0.00022402,-0.081417,0.11257,-5.362e-20
0.090476,0.10635,0.088603,0.4463,0.51423,0.43693,0.99553,0.069902,-0.063572,0.00023776,-0.070948,0.10462,-5.5526e-20
0.09501,0.11157,0.093036,0.46062,0.52994,0.44964,0.99547,0.070229,-0.064073,0.00025205,-0.060338,0.096516,-5.5133e-20
0.099688,0.11694,0.097596,0.47506,0.54572,0.46238,0.99542,0.070503,-0.064533,0.00026689,-0.049683,0.088374,-5.4195e-20
0.10451,0.12248,0.10228,0.48959,0.56156,0.47513,0.99538,0.070723,-0.064953,0.0002823,-0.038937,0.080129,-5.3652e-20
0.10948,0.12818,0.1071,0.50422,0.57744,0.48791,0.99534,0.07089,-0.065331,0.00029827,-0.028126,0.071808,-5.3571e-20
0.1146,0.13403,0.11204,0.51894,0.59336,0.50069,0.99531,0.071003,-0.065667,0.00031483,-0.017253,0.063411,-5.3588e-20
0.11986,0.14004,0.11711,0.53372,0.6093,0.51349,0.99529,0.071061,-0.065962,0.00033197,-0.0063489,0.054974,-5.3538e-20
0.12527,0.14622,0.12231,0.54857,0.62524,0.52629,0.99527,0.071065,-0.066214,0.00034971,0.004579,0.046502,-5.3515e-20
0.13083,0.15255,0.12764,0.56346,0.64118,0.53909,0.99526,0.071015,-0.066425,0.00036805,0.015522,0.038002,-5.3625e-20
0.13654,0.15904,0.13309,0.5784,0.6571,0.55189,0.99526,0.070911,-0.066592,0.00038701,0.026473,0.029475,-5.3708e-20
0.1424,0.16569,0.13868,0.59337,0.67298,0.56469,0.99526,0.070752,-0.066718,0.00040658,0.037414,0.020946,-5.3684e-20
0.14841,0.1725,0.14439,0.60836,0.68882,0.57748,0.99527,0.070538,-0.066801,0.00042679,0.048331,0.012427,-5.3691e-20
0.15457,0.17947,0.15023,0.62337,0.7046,0.59026,0.99529,0.070271,-0.066841,0.00044764,0.059223,0.0039149,-5.3584e-20
0.16088,0.18659,0.15619,0.63837,0.72031,0.60302,0.99531,0.069949,-0.066839,0.00046913,0.070074,-0.0045745,-5.3578e-20
0.16733,0.19387,0.16229,0.65336,0.73594,0.61578,0.99534,0.069573,-0.066795,0.00049128,0.080876,-0.013035,-5.3598e-20
0.17394,0.20131,0.16851,0.66833,0.75146,0.62851,0.99537,0.069144,-0.066709,0.00051409,0.091614,-0.021447,-5.4064e-20
0.1807,0.2089,0.17486,0.68327,0.76688,0.64122,0.99542,0.068662,-0.066582,0.00053757,0.10228,-0.029802,-5.3868e-20
0.18761,0.21665,0.18133,0.69817,0.78217,0.65391,0.99546,0.068126,-0.066412,0.00056173,0.11286,-0.038098,-5.3932e-20
0.19466,0.22454,0.18793,0.71302,0.79733,0.66657,0.99552,0.067539,-0.066202,0.00058657,0.12335,-0.046308,-5.3947e-20
0.20187,0.23259,0.19466,0.72781,0.81234,0.6792,0.99558,0.066899,-0.06595,0.0006121,0.13374,-0.054442,-5.5275e-20
0.20922,0.24079,0.20152,0.74253,0.82719,0.6918,0.99564,0.066207,-0.065659,0.00063834,0.14404,-0.062529,-5.579e-20
0.21672,0.24914,0.2085,0.75716,0.84187,0.70435,0.99571,0.065465,-0.065327,0.00066527,0.15422,-0.070528,-5.6751e-20
0.22436,0.25763,0.21561,0.77171,0.85636,0.71686,0.99579,0.064673,-0.064956,0.00069292,0.16425,-0.078368,-5.65e-20
0.23215,0.26626,0.22284,0.78616,0.87066,0.72933,0.99587,0.06383,-0.064546,0.00072128,0.17416,-0.086107,-5.7365e-20
0.24009,0.27504,0.23019,0.8005,0.88475,0.74174,0.99596,0.062939,-0.064097,0.00075037,0.18392,-0.093738,-5.765e-20
0.24816,0.28396,0.23767,0.81472,0.89862,0.7541,0.99605,0.061999,-0.063611,0.00078017,0.19353,-0.10123,-5.8423e-20
0.25638,0.29301,0.24527,0.82882,0.91226,0.76639,0.99614,0.061012,-0.063087,0.0008107,0.20298,-0.10859,-5.7045e-20
0.26474,0.3022,0.253,0.84277,0.92566,0.77862,0.99624,0.059979,-0.062527,0.00084196,0.21227,-0.11582,-5.1378e-20
0.27323,0.31152,0.26085,0.85659,0.93881,0.79077,0.99634,0.058899,-0.061932,0.00087394,0.22138,-0.12292,-4.5351e-20
0.28187,0.32098,0.26881,0.87025,0.9517,0.80284,0.99645,0.057774,-0.061301,0.00090666,0.23031,-0.12984,-3.2761e-20
0.29064,0.33056,0.2769,0.88374,0.96431,0.81482,0.99655,0.056605,-0.060636,0.0009401,0.23905,-0.13658,-4.3178e-20
0.29954,0.34026,0.28511,0.89707,0.97664,0.82671,0.99666,0.055393,-0.059937,0.00097428,0.24759,-0.14313,-4.2818e-20
0.30858,0.35009,0.29344,0.91022,0.98867,0.83851,0.99678,0.054139,-0.059206,0.0010092,0.25593,-0.14951,-4.0149e-20
0.31775,0.36003,0.30188,0.92319,1.0004,0.85019,0.99689,0.052844,-0.058443,0.0010448,0.2641,-0.15596,-4.2468e-20
0.32704,0.3701,0.31044,0.93596,1.0118,0.86176,0.99701,0.051508,-0.057649,0.0010811,0.27203,-0.162,-4.6245e-20
0.33647,0.38027,0.31911,0.94853,1.0229,0.87321,0.99712,0.050134,-0.056825,0.0011182,0.27976,-0.16802,-4.3414e-20
0.34601,0.39055,0.3279,0.96089,1.0337,0.88453,0.99724,0.048721,-0.055972,0.0011559,0.28725,-0.17367,-4.402e-20
0.35568,0.40094,0.3368,0.97304,1.0441,0.89572,0.99736,0.047272,-0.055091,0.0011943,0.29452,-0.17915,-3.2529e-20
0.36547,0.41143,0.34582,0.98497,1.0542,0.90676,0.99748,0.045786,-0.054182,0.0012335,0.30157,-0.18453,-3.5339e-20
0.37538,0.42203,0.35494,0.99667,1.064,0.91765,0.9976,0.044266,-0.053247,0.0012733,0.30838,-0.18965,-3.5128e-20
0.38541,0.43271,0.36417,1.0081,1.0734,0.92838,0.99772,0.042713,-0.052286,0.0013137,0.31497,-0.19456,-3.0909e-20
0.39554,0.44349,0.37351,1.0194,1.0824,0.93894,0.99784,0.041127,-0.051301,0.0013548,0.32132,-0.1993,-2.2712e-20
0.40579,0.45436,0.38295,1.0304,1.0911,0.94933,0.99795,0.03951,-0.050293,0.0013966,0.32742,-0.20386,-1.7941e-20
0.41615,0.46531,0.39249,1.0411,1.0993,0.95954,0.99807,0.037862,-0.049262,0.0014389,0.33328,-0.20824,-6.7594e-21
0.42661,0.47635,0.40214,1.0516,1.1072,0.96956,0.99818,0.036187,-0.04821,0.0014819,0.33891,-0.21237,-5.0632e-21
0.43718,0.48746,0.41188,1.0618,1.1147,0.97939,0.99829,0.034483,-0.047137,0.0015254,0.34432,-0.21625,-1.3931e-20
0.44785,0.49864,0.42172,1.0718,1.1218,0.98902,0.9984,0.032754,-0.046045,0.0015695,0.34949,-0.21995,-1.8339e-20
0.45862,0.50989,0.43166,1.0815,1.1286,0.99844,0.99851,0.030999,-0.044934,0.0016142,0.35434,-0.2236,-1.267e-20
0.46948,0.52121,0.44169,1.091,1.1349,1.0076,0.99861,0.02922,-0.043806,0.0016594,0.35892,-0.2271,-2.5696e-20
0.48043,0.53259,0.45181,1.1001,1.1408,1.0166,0.99871,0.027418,-0.042661,0.0017051,0.36331,-0.23028,-2.3834e-20
0.49148,0.54402,0.46202,1.109,1.1463,1.0254,0.99881,0.025596,-0.041501,0.0017513,0.36749,-0.23323,-2.9619e-20
0.50261,0.55551,0.47232,1.1176,1.1514,1.0339,0.9989,0.023752,-0.040326,0.0017979,0.37144,-0.23595,-3.1744e-20
0.51383,0.56705,0.4827,1.126,1.1561,1.0422,0.99899,0.02189,-0.039137,0.001845,0.37517,-0.23847,-1.9832e-20
0.52513,0.57863,0.49317,1.1341,1.1604,1.0503,0.99908,0.02001,-0.037935,0.0018924,0.3785,-0.24102,-1.2323e-20
0.53651,0.59026,0.50371,1.1418,1.1643,1.0581,0.99916,0.018114,-0.036722,0.0019403,0.38166,-0.24328,-1.9465e-21
0.54797,0.60192,0.51433,1.1494,1.1677,1.0657,0.99924,0.016201,-0.035498,0.0019886,0.38465,-0.24529,-1.1811e-20
0.5595,0.61361,0.52502,1.1566,1.1707,1.073,0.99931,0.014275,-0.034264,0.0020371,0.38742,-0.24711,-3.9455e-21
0.5711,0.62533,0.53579,1.1635,1.1734,1.0801,0.99938,0.012336,-0.033021,0.002086,0.39006,-0.24866,1.9846e-20
0.58277,0.63708,0.54662,1.1702,1.1756,1.087,0.99944,0.010384,-0.03177,0.0021352,0.39213,-0.25035,2.9408e-20
0.5945,0.64884,0.55753,1.1765,1.1773,1.0935,0.9995,0.0084217,-0.030511,0.0021846,0.39412,-0.25174,3.0254e-20
0.6063,0.66062,0.56849,1.1826,1.1787,1.0999,0.99955,0.0064498,-0.029246,0.0022342,0.39599,-0.25288,2.5033e-20
0.61815,0.67241,0.57952,1.1884,1.1796,1.106,0.9996,0.0044692,-0.027975,0.0022841,0.39765,-0.25385,2.6455e-20
0.63006,0.68421,0.59061,1.194,1.1802,1.1118,0.99964,0.0024812,-0.0267,0.0023341,0.39926,-0.25456,1.8006e-20
0.64203,0.69601,0.60176,1.1992,1.1803,1.1174,0.99967,0.00048664,-0.02542,0.0023843,0.40001,-0.25552,7.8934e-21
0.65405,0.70782,0.61296,1.2041,1.18,1.1227,0.9997,-0.0015132,-0.024137,0.0024346,0.40106,-0.25602,1.5408e-20
0.66611,0.71961,0.62421,1.2088,1.1793,1.1277,0.99973,-0.0035173,-0.022851,0.002485,0.40188,-0.25639,-2.4475e-21
0.67822,0.7314,0.63551,1.2132,1.1781,1.1326,0.99975,-0.0055247,-0.021564,0.0025355,0.40245,-0.25665,1.7354e-20
0.69038,0.74317,0.64686,1.2173,1.1766,1.1371,0.99976,-0.0075343,-0.020276,0.002586,0.40295,-0.2567,9.8879e-22
0.70257,0.75493,0.65825,1.2212,1.1746,1.1415,0.99977,-0.0095452,-0.018987,0.0026365,0.40307,-0.25671,6.421e-22
0.7148,0.76667,0.66969,1.2247,1.1723,1.1456,0.99977,-0.011556,-0.017699,0.002687,0.40306,-0.25655,2.3714e-20
0.72706,0.77837,0.68116,1.228,1.1695,1.1494,0.99977,-0.013567,-0.016411,0.0027374,0.40298,-0.25623,3.1542e-20
0.73936,0.79005,0.69268,1.231,1.1664,1.153,0.99976,-0.015576,-0.015126,0.0027878,0.40276,-0.25579,3.1433e-20
0.75168,0.8017,0.70422,1.2338,1.1628,1.1564,0.99975,-0.017582,-0.013842,0.0028382,0.40212,-0.25529,1.209e-20
0.76403,0.81331,0.7158,1.2362,1.1588,1.1595,0.99973,-0.019585,-0.012561,0.0028884,0.40093,-0.25474,6.0311e-21
0.77641,0.82488,0.72741,1.2384,1.1545,1.1624,0.9997,-0.021584,-0.011284,0.0029384,0.39994,-0.25399,-7.3141e-21
0.7888,0.8364,0.73905,1.2404,1.1497,1.1651,0.99967,-0.023578,-0.010011,0.0029883,0.39894,-0.2531,-8.9041e-21
0.80121,0.84787,0.75071,1.242,1.1446,1.1676,0.99963,-0.025565,-0.0087424,0.003038,0.39771,-0.25212,-1.441e-20
0.81364,0.85929,0.7624,1.2435,1.139,1.1698,0.99959,-0.027546,-0.0074788,0.0030875,0.39643,-0.25102,9.6005e-21
0.82608,0.87065,0.77411,1.2446,1.1331,1.1718,0.99954,-0.029518,-0.006221,0.0031368,0.39479,-0.24984,2.0491e-20
0.83853,0.88195,0.78584,1.2455,1.1268,1.1736,0.99949,-0.031483,-0.0049693,0.0031858,0.39301,-0.24856,1.3206e-20
0.85099,0.89318,0.79758,1.2462,1.1201,1.1752,0.99943,-0.033438,-0.0037243,0.0032346,0.39113,-0.24718,-1.1329e-20
0.86345,0.90435,0.80934,1.2466,1.1131,1.1766,0.99937,-0.035383,-0.0024864,0.003283,0.38912,-0.24571,-4.2924e-21
0.87592,0.91544,0.82111,1.2467,1.1057,1.1778,0.9993,-0.037318,-0.0012561,0.0033312,0.38696,-0.24416,-1.1209e-20
0.88839,0.92646,0.83289,1.2466,1.0979,1.1787,0.99922,-0.03924,-3.3787e-05,0.003379,0.38457,-0.24251,-5.2961e-21
0.90085,0.9374,0.84469,1.2462,1.0897,1.1795,0.99915,-0.041151,0.00118,0.0034265,0.38204,-0.24078,-8.5761e-21
0.91331,0.94825,0.85648,1.2457,1.0812,1.1801,0.99906,-0.043049,0.0023849,0.0034736,0.37942,-0.23897,-1.4161e-20
0.92576,0.95902,0.86829,1.2448,1.0723,1.1805,0.99898,-0.044933,0.0035805,0.0035203,0.37668,-0.23708,-3.3065e-20
0.93821,0.9697,0.88009,1.2438,1.0631,1.1806,0.99889,-0.046803,0.0047664,0.0035666,0.37389,-0.23513,-3.9159e-20
0.95064,0.98028,0.8919,1.2425,1.0535,1.1806,0.99879,-0.048658,0.0059423,0.0036125,0.37086,-0.23309,-3.4294e-20
0.96305,0.99077,0.9037,1.2409,1.0436,1.1804,0.99869,-0.050498,0.0071077,0.003658,0.36773,-0.23098,-4.6049e-20
0.97546,1.0012,0.91551,1.2392,1.0333,1.18,0.99859,-0.052322,0.0082624,0.003703,0.36455,-0.22882,-4.3916e-20
0.98784,1.0114,0.9273,1.2372,1.0227,1.1794,0.99848,-0.054129,0.009406,0.0037476,0.36126,-0.2266,-4.5566e-20
1.0002,1.0216,0.93909,1.235,1.0118,1.1787,0.99837,-0.055918,0.010538,0.0037917,0.35776,-0.22429,-4.4891e-20
1.0125,1.0317,0.95088,1.2326,1.0005,1.1777,0.99826,-0.057691,0.011659,0.0038353,0.35408,-0.22192,-5.5613e-20
1.0248,1.0416,0.96265,1.2299,0.98896,1.1766,0.99814,-0.059444,0.012767,0.0038784,0.35041,-0.2195,-4.5096e-20
1.0371,1.0514,0.97441,1.2271,0.97705,1.1752,0.99802,-0.06118,0.013863,0.0039211,0.34669,-0.21705,-4.6756e-20
1.0494,1.0612,0.98615,1.224,0.96484,1.1737,0.9979,-0.062896,0.014946,0.0039632,0.3429,-0.21455,-6.0408e-20
1.0616,1.0707,0.99788,1.2208,0.95231,1.172,0.99778,-0.064592,0.016017,0.0040047,0.33897,-0.21198,-8.0149e-20
1.0738,1.0802,1.0096,1.2173,0.93948,1.1701,0.99765,-0.066268,0.017075,0.0040458,0.33486,-0.20936,-6.5205e-20
1.086,1.0895,1.0213,1.2136,0.92635,1.1681,0.99752,-0.067923,0.018119,0.0040863,0.3307,-0.20669,-7.3013e-20
1.0981,1.0987,1.033,1.2098,0.91292,1.1658,0.99739,-0.069558,0.01915,0.0041263,0.32651,-0.204,-6.4916e-20
1.1102,1.1078,1.0446,1.2057,0.8992,1.1634,0.99725,-0.071171,0.020167,0.0041657,0.32224,-0.20127,-7.2017e-20
1.1222,1.1167,1.0562,1.2015,0.8852,1.1608,0.99712,-0.072763,0.021171,0.0042045,0.31798,-0.19852,-7.2831e-20
1.1342,1.1255,1.0678,1.197,0.87092,1.158,0.99698,-0.074333,0.02216,0.0042428,0.3135,-0.1957,-7.7565e-20
1.1461,1.1341,1.0794,1.1924,0.85637,1.155,0.99684,-0.07588,0.023135,0.0042805,0.30906,-0.19288,-9.4873e-20
1.158,1.1426,1.0909,1.1876,0.84154,1.1518,0.9967,-0.077405,0.024096,0.0043176,0.30463,-0.19005,-1.0441e-19
1.1699,1.151,1.1024,1.1827,0.82645,1.1485,0.99656,-0.078907,0.025042,0.0043542,0.30012,-0.18719,-1.0952e-19
1.1817,1.1591,1.1139,1.1775,0.8111,1.1449,0.99642,-0.080386,0.025973,0.0043902,0.29537,-0.18425,-1.1278e-19
1.1934,1.1672,1.1253,1.1722,0.7955,1.1412,0.99627,-0.081841,0.02689,0.0044256,0.29062,-0.1813,-1.2328e-19
1.2051,1.1751,1.1367,1.1667,0.77965,1.1373,0.99613,-0.083273,0.027792,0.0044604,0.2859,-0.17835,-1.1571e-19
1.2168,1.1828,1.1481,1.1611,0.76355,1.1333,0.99599,-0.084681,0.02868,0.0044947,0.28118,-0.17541,-1.1531e-19
